"","StandNumber","Station","StationID","PointCountID","YEAR","Date","Time","Round","SP","Abundance.x"
"2577",53,1,139,1087,1999,"Wednesday, June 09, 1999",438,1,"MOWA",0
"2578",53,1,139,1088,1999,"Thursday, June 17, 1999",723,2,"MOWA",0
"2579",53,1,139,1089,2000,"Wednesday, June 07, 2000",433,1,"MOWA",0
"2580",53,1,139,1090,2000,"Thursday, June 15, 2000",613,2,"MOWA",0
"2581",53,1,139,1091,2001,"Wednesday, June 06, 2001",442,1,"MOWA",0
"2582",53,1,139,1092,2001,"Tuesday, June 19, 2001",449,2,"MOWA",0
"2583",53,1,139,1541,2002,"Monday, June 10, 2002",653,1,"MOWA",0
"2584",53,1,139,1789,2002,"Thursday, June 20, 2002",448,2,"MOWA",0
"2585",53,1,139,2259,2005,"Monday, June 06, 2005",548,1,"MOWA",0
"2586",53,1,139,2458,2005,"Friday, June 17, 2005",614,2,"MOWA",0
"2587",53,1,139,2750,2008,"Wednesday, June 04, 2008",456,1,"MOWA",0
"2588",53,1,139,2949,2008,"Monday, June 16, 2008",812,2,"MOWA",0
"2589",53,1,139,3175,2011,"Wednesday, June 08, 2011",456,1,"MOWA",0
"2590",53,1,139,3283,2011,"Sunday, June 19, 2011",552,2,"MOWA",0
"2591",53,1,139,3637,2014,"Thursday, June 05, 2014",534,1,"MOWA",0
"2592",53,1,139,3869,2014,"Thursday, June 12, 2014",451,2,"MOWA",0
"2593",53,1,139,4382,2017,"Monday, June 05, 2017",455,1,"MOWA",0
"2594",53,1,139,4573,2017,"Sunday, June 18, 2017",554,2,"MOWA",0
"2595",53,2,140,1093,2000,"Wednesday, June 07, 2000",533,1,"MOWA",0
"2596",53,2,140,1094,2000,"Thursday, June 15, 2000",424,2,"MOWA",0
"2597",53,2,140,1095,2001,"Tuesday, June 19, 2001",510,2,"MOWA",0
"2598",53,2,140,1096,1999,"Wednesday, June 09, 1999",402,1,"MOWA",0
"2599",53,2,140,1097,1999,"Thursday, June 17, 1999",745,2,"MOWA",0
"2600",53,2,140,1098,2001,"Wednesday, June 06, 2001",546,1,"MOWA",0
"2601",53,2,140,1542,2002,"Monday, June 10, 2002",713,1,"MOWA",0
"2602",53,2,140,1790,2002,"Thursday, June 20, 2002",508,2,"MOWA",0
"2603",53,2,140,2258,2005,"Monday, June 06, 2005",529,1,"MOWA",0
"2604",53,2,140,2459,2005,"Friday, June 17, 2005",557,2,"MOWA",0
"2605",53,2,140,2751,2008,"Wednesday, June 04, 2008",536,1,"MOWA",0
"2606",53,2,140,2950,2008,"Monday, June 16, 2008",834,2,"MOWA",0
"2607",53,2,140,3176,2011,"Wednesday, June 08, 2011",515,1,"MOWA",0
"2608",53,2,140,3281,2011,"Sunday, June 19, 2011",530,2,"MOWA",0
"2609",53,2,140,3638,2014,"Thursday, June 05, 2014",512,1,"MOWA",0
"2610",53,2,140,3870,2014,"Thursday, June 12, 2014",511,2,"MOWA",0
"2611",53,2,140,4383,2017,"Monday, June 05, 2017",524,1,"MOWA",0
"2612",53,2,140,4571,2017,"Sunday, June 18, 2017",517,2,"MOWA",0
"2613",53,3,141,1099,1999,"Wednesday, June 09, 1999",442,1,"MOWA",0
"2614",53,3,141,1100,1999,"Thursday, June 17, 1999",805,2,"MOWA",0
"2615",53,3,141,1101,2000,"Wednesday, June 07, 2000",558,1,"MOWA",0
"2616",53,3,141,1102,2000,"Thursday, June 15, 2000",448,2,"MOWA",0
"2617",53,3,141,1103,2001,"Wednesday, June 06, 2001",608,1,"MOWA",0
"2618",53,3,141,1104,2001,"Tuesday, June 19, 2001",531,2,"MOWA",0
"2619",53,3,141,1543,2002,"Monday, June 10, 2002",732,1,"MOWA",0
"2620",53,3,141,1791,2002,"Thursday, June 20, 2002",526,2,"MOWA",0
"2621",53,3,141,2257,2005,"Monday, June 06, 2005",507,1,"MOWA",0
"2622",53,3,141,2460,2005,"Friday, June 17, 2005",540,2,"MOWA",0
"2623",53,3,141,2752,2008,"Wednesday, June 04, 2008",620,1,"MOWA",0
"2624",53,3,141,2951,2008,"Monday, June 16, 2008",855,2,"MOWA",0
"2625",53,3,141,3177,2011,"Wednesday, June 08, 2011",534,1,"MOWA",0
"2626",53,3,141,3282,2011,"Sunday, June 19, 2011",502,2,"MOWA",0
"2627",53,3,141,3639,2014,"Thursday, June 05, 2014",452,1,"MOWA",0
"2628",53,3,141,3871,2014,"Thursday, June 12, 2014",538,2,"MOWA",0
"2629",53,3,141,4384,2017,"Monday, June 05, 2017",549,1,"MOWA",0
"2630",53,3,141,4569,2017,"Sunday, June 18, 2017",447,2,"MOWA",0
"2631",54,1,142,1105,2000,"Wednesday, June 07, 2000",457,1,"MOWA",0
"2632",54,1,142,1106,2001,"Tuesday, June 19, 2001",637,2,"MOWA",0
"2633",54,1,142,1107,2000,"Thursday, June 15, 2000",551,2,"MOWA",0
"2634",54,1,142,1108,1999,"Friday, June 18, 1999",737,2,"MOWA",0
"2635",54,1,142,1109,1999,"Wednesday, June 09, 1999",520,1,"MOWA",0
"2636",54,1,142,1110,2001,"Wednesday, June 06, 2001",502,1,"MOWA",0
"2637",54,1,142,1546,2002,"Monday, June 10, 2002",617,1,"MOWA",0
"2638",54,1,142,1793,2002,"Thursday, June 20, 2002",622,2,"MOWA",0
"2639",54,1,142,2260,2005,"Monday, June 06, 2005",607,1,"MOWA",0
"2640",54,1,142,2461,2005,"Friday, June 17, 2005",447,2,"MOWA",0
"2641",54,1,142,2753,2008,"Wednesday, June 04, 2008",513,1,"MOWA",0
"2642",54,1,142,2953,2008,"Monday, June 16, 2008",730,2,"MOWA",0
"2643",54,1,142,3180,2011,"Wednesday, June 08, 2011",634,1,"MOWA",0
"2644",54,1,142,3284,2011,"Sunday, June 19, 2011",611,2,"MOWA",0
"2645",54,1,142,3640,2014,"Thursday, June 05, 2014",559,1,"MOWA",0
"2646",54,1,142,3863,2014,"Thursday, June 12, 2014",651,2,"MOWA",0
"2647",54,1,142,4387,2017,"Monday, June 05, 2017",721,1,"MOWA",0
"2648",54,1,142,4583,2017,"Sunday, June 18, 2017",630,2,"MOWA",0
"2649",54,2,143,1111,2001,"Tuesday, June 19, 2001",616,2,"MOWA",0
"2650",54,2,143,1112,1999,"Wednesday, June 09, 1999",422,1,"MOWA",0
"2651",54,2,143,1113,1999,"Friday, June 18, 1999",759,2,"MOWA",0
"2652",54,2,143,1114,2000,"Wednesday, June 07, 2000",514,1,"MOWA",0
"2653",54,2,143,1115,2000,"Thursday, June 15, 2000",530,2,"MOWA",0
"2654",54,2,143,1116,2001,"Wednesday, June 06, 2001",523,1,"MOWA",0
"2655",54,2,143,1545,2002,"Monday, June 10, 2002",554,1,"MOWA",0
"2656",54,2,143,1794,2002,"Thursday, June 20, 2002",605,2,"MOWA",0
"2657",54,2,143,2261,2005,"Monday, June 06, 2005",627,1,"MOWA",0
"2658",54,2,143,2462,2005,"Friday, June 17, 2005",505,2,"MOWA",0
"2659",54,2,143,2754,2008,"Wednesday, June 04, 2008",558,1,"MOWA",0
"2660",54,2,143,2952,2008,"Monday, June 16, 2008",708,2,"MOWA",0
"2661",54,2,143,3179,2011,"Wednesday, June 08, 2011",615,1,"MOWA",0
"2662",54,2,143,3285,2011,"Sunday, June 19, 2011",629,2,"MOWA",0
"2663",54,2,143,3641,2014,"Thursday, June 05, 2014",626,1,"MOWA",0
"2664",54,2,143,3864,2014,"Thursday, June 12, 2014",627,2,"MOWA",0
"2665",54,2,143,4386,2017,"Monday, June 05, 2017",651,1,"MOWA",0
"2666",54,2,143,4584,2017,"Sunday, June 18, 2017",656,2,"MOWA",0
"2667",54,3,144,1117,2000,"Thursday, June 15, 2000",508,2,"MOWA",0
"2668",54,3,144,1118,2001,"Tuesday, June 19, 2001",554,2,"MOWA",0
"2669",54,3,144,1119,2001,"Wednesday, June 06, 2001",629,1,"MOWA",0
"2670",54,3,144,1120,1999,"Friday, June 18, 1999",809,2,"MOWA",0
"2671",54,3,144,1121,1999,"Wednesday, June 09, 1999",501,1,"MOWA",0
"2672",54,3,144,1122,2000,"Wednesday, June 07, 2000",619,1,"MOWA",0
"2673",54,3,144,1544,2002,"Monday, June 10, 2002",529,1,"MOWA",0
"2674",54,3,144,1792,2002,"Thursday, June 20, 2002",547,2,"MOWA",0
"2675",54,3,144,2262,2005,"Monday, June 06, 2005",645,1,"MOWA",0
"2676",54,3,144,2463,2005,"Friday, June 17, 2005",522,2,"MOWA",0
"2677",54,3,144,2755,2008,"Wednesday, June 04, 2008",639,1,"MOWA",0
"2678",54,3,144,2954,2008,"Monday, June 16, 2008",755,2,"MOWA",0
"2679",54,3,144,3178,2011,"Wednesday, June 08, 2011",556,1,"MOWA",0
"2680",54,3,144,3286,2011,"Sunday, June 19, 2011",648,2,"MOWA",0
"2681",54,3,144,3642,2014,"Thursday, June 05, 2014",648,1,"MOWA",0
"2682",54,3,144,3865,2014,"Thursday, June 12, 2014",559,2,"MOWA",0
"2683",54,3,144,4385,2017,"Monday, June 05, 2017",620,1,"MOWA",0
"2684",54,3,144,4585,2017,"Sunday, June 18, 2017",722,2,"MOWA",0
"2685",55,1,145,1123,1999,"Sunday, June 06, 1999",416,1,"MOWA",0
"2686",55,1,145,1124,1999,"Friday, June 18, 1999",446,2,"MOWA",0
"2687",55,1,145,1125,2000,"Wednesday, June 07, 2000",728,1,"MOWA",0
"2688",55,1,145,1126,2000,"Wednesday, June 14, 2000",416,2,"MOWA",0
"2689",55,1,145,1127,2001,"Wednesday, June 06, 2001",711,1,"MOWA",0
"2690",55,1,145,1128,2001,"Tuesday, June 19, 2001",751,2,"MOWA",0
"2691",55,1,145,1538,2002,"Monday, June 10, 2002",445,1,"MOWA",0
"2692",55,1,145,1795,2002,"Thursday, June 20, 2002",718,2,"MOWA",0
"2693",55,1,145,2263,2005,"Thursday, June 09, 2005",452,1,"MOWA",0
"2694",55,1,145,2464,2005,"Sunday, June 19, 2005",716,2,"MOWA",0
"2695",55,1,145,2756,2008,"Wednesday, June 04, 2008",703,1,"MOWA",0
"2696",55,1,145,2955,2008,"Saturday, June 21, 2008",750,2,"MOWA",0
"2697",55,1,145,3184,2011,"Wednesday, June 08, 2011",700,1,"MOWA",0
"2698",55,1,145,3277,2011,"Sunday, June 19, 2011",718,2,"MOWA",0
"2699",55,1,145,3636,2014,"Thursday, June 05, 2014",741,1,"MOWA",0
"2700",55,1,145,3862,2014,"Thursday, June 12, 2014",744,2,"MOWA",0
"2701",55,1,145,4388,2017,"Monday, June 05, 2017",840,1,"MOWA",0
"2702",55,1,145,4586,2017,"Sunday, June 18, 2017",807,2,"MOWA",0
"2703",55,2,146,1129,2000,"Wednesday, June 07, 2000",728,1,"MOWA",0
"2704",55,2,146,1130,2001,"Tuesday, June 19, 2001",751,2,"MOWA",0
"2705",55,2,146,1131,2000,"Wednesday, June 14, 2000",438,2,"MOWA",0
"2706",55,2,146,1132,1999,"Friday, June 18, 1999",355,2,"MOWA",0
"2707",55,2,146,1133,1999,"Sunday, June 06, 1999",436,1,"MOWA",0
"2708",55,2,146,1134,2001,"Wednesday, June 06, 2001",713,1,"MOWA",0
"2709",55,2,146,1539,2002,"Monday, June 10, 2002",444,1,"MOWA",0
"2710",55,2,146,1796,2002,"Thursday, June 20, 2002",716,2,"MOWA",0
"2711",55,2,146,2264,2005,"Thursday, June 09, 2005",508,1,"MOWA",0
"2712",55,2,146,2465,2005,"Sunday, June 19, 2005",809,2,"MOWA",0
"2713",55,2,146,2757,2008,"Wednesday, June 04, 2008",712,1,"MOWA",0
"2714",55,2,146,2956,2008,"Saturday, June 21, 2008",809,2,"MOWA",0
"2715",55,2,146,3186,2011,"Wednesday, June 08, 2011",737,1,"MOWA",0
"2716",55,2,146,3278,2011,"Sunday, June 19, 2011",753,2,"MOWA",0
"2717",55,2,146,3634,2014,"Thursday, June 05, 2014",744,1,"MOWA",0
"2718",55,2,146,3860,2014,"Thursday, June 12, 2014",740,2,"MOWA",0
"2719",55,2,146,4390,2017,"Monday, June 05, 2017",846,1,"MOWA",0
"2720",55,2,146,4588,2017,"Sunday, June 18, 2017",809,2,"MOWA",0
"2721",55,3,147,1135,2001,"Tuesday, June 19, 2001",811,2,"MOWA",0
"2722",55,3,147,1136,1999,"Sunday, June 06, 1999",457,1,"MOWA",0
"2723",55,3,147,1137,1999,"Friday, June 18, 1999",414,2,"MOWA",0
"2724",55,3,147,1138,2000,"Wednesday, June 07, 2000",747,1,"MOWA",0
"2725",55,3,147,1139,2000,"Wednesday, June 14, 2000",455,2,"MOWA",0
"2726",55,3,147,1140,2001,"Wednesday, June 06, 2001",743,1,"MOWA",0
"2727",55,3,147,1540,2002,"Monday, June 10, 2002",500,1,"MOWA",0
"2728",55,3,147,1797,2002,"Thursday, June 20, 2002",730,2,"MOWA",0
"2729",55,3,147,2265,2005,"Thursday, June 09, 2005",525,1,"MOWA",0
"2730",55,3,147,2466,2005,"Sunday, June 19, 2005",828,2,"MOWA",0
"2731",55,3,147,2758,2008,"Wednesday, June 04, 2008",740,1,"MOWA",0
"2732",55,3,147,2957,2008,"Saturday, June 21, 2008",826,2,"MOWA",0
"2733",55,3,147,3185,2011,"Wednesday, June 08, 2011",718,1,"MOWA",0
"2734",55,3,147,3279,2011,"Sunday, June 19, 2011",736,2,"MOWA",0
"2735",55,3,147,3635,2014,"Thursday, June 05, 2014",802,1,"MOWA",0
"2736",55,3,147,3861,2014,"Thursday, June 12, 2014",801,2,"MOWA",0
"2737",55,3,147,4389,2017,"Monday, June 05, 2017",903,1,"MOWA",0
"2738",55,3,147,4587,2017,"Sunday, June 18, 2017",831,2,"MOWA",0
"2739",56,1,148,1141,2000,"Monday, June 19, 2000",448,2,"MOWA",0
"2740",56,1,148,1142,2001,"Wednesday, June 06, 2001",501,1,"MOWA",0
"2741",56,1,148,1143,2001,"Tuesday, June 19, 2001",508,2,"MOWA",0
"2742",56,1,148,1144,1999,"Sunday, June 06, 1999",656,1,"MOWA",0
"2743",56,1,148,1145,2000,"Wednesday, June 07, 2000",601,1,"MOWA",0
"2744",56,1,148,1146,1999,"Friday, June 18, 1999",635,2,"MOWA",0
"2745",56,1,148,1534,2002,"Monday, June 10, 2002",752,1,"MOWA",0
"2746",56,1,148,1786,2002,"Thursday, June 20, 2002",601,2,"MOWA",0
"2747",56,1,148,2266,2005,"Thursday, June 09, 2005",715,1,"MOWA",0
"2748",56,1,148,2468,2005,"Sunday, June 19, 2005",526,2,"MOWA",0
"2749",56,1,148,2759,2008,"Sunday, June 15, 2008",517,1,"MOWA",0
"2750",56,1,148,2958,2008,"Saturday, June 21, 2008",623,2,"MOWA",0
"2751",56,1,148,3235,2011,"Tuesday, June 07, 2011",607,1,"MOWA",0
"2752",56,1,148,3287,2011,"Sunday, June 19, 2011",522,2,"MOWA",0
"2753",56,1,148,3626,2014,"Thursday, June 05, 2014",508,1,"MOWA",0
"2754",56,1,148,3854,2014,"Thursday, June 12, 2014",505,2,"MOWA",0
"2755",56,1,148,4391,2017,"Monday, June 05, 2017",501,1,"MOWA",0
"2756",56,1,148,4589,2017,"Sunday, June 18, 2017",451,2,"MOWA",0
"2757",56,2,149,1147,2001,"Tuesday, June 19, 2001",531,2,"MOWA",0
"2758",56,2,149,1148,1999,"Sunday, June 06, 1999",741,1,"MOWA",0
"2759",56,2,149,1149,1999,"Friday, June 18, 1999",700,2,"MOWA",0
"2760",56,2,149,1150,2000,"Wednesday, June 07, 2000",643,1,"MOWA",0
"2761",56,2,149,1151,2000,"Monday, June 19, 2000",507,2,"MOWA",0
"2762",56,2,149,1152,2001,"Wednesday, June 06, 2001",520,1,"MOWA",0
"2763",56,2,149,1533,2002,"Monday, June 10, 2002",730,1,"MOWA",0
"2764",56,2,149,1787,2002,"Thursday, June 20, 2002",619,2,"MOWA",0
"2765",56,2,149,2267,2005,"Thursday, June 09, 2005",734,1,"MOWA",0
"2766",56,2,149,2467,2005,"Sunday, June 19, 2005",442,2,"MOWA",0
"2767",56,2,149,2760,2008,"Sunday, June 15, 2008",539,1,"MOWA",1
"2768",56,2,149,2959,2008,"Saturday, June 21, 2008",643,2,"MOWA",0
"2769",56,2,149,3237,2011,"Tuesday, June 07, 2011",632,1,"MOWA",0
"2770",56,2,149,3290,2011,"Sunday, June 19, 2011",542,2,"MOWA",0
"2771",56,2,149,3628,2014,"Thursday, June 05, 2014",529,1,"MOWA",0
"2772",56,2,149,3855,2014,"Thursday, June 12, 2014",530,2,"MOWA",0
"2773",56,2,149,4392,2017,"Monday, June 05, 2017",530,1,"MOWA",0
"2774",56,2,149,4591,2017,"Sunday, June 18, 2017",544,2,"MOWA",0
"2775",56,3,150,1153,2001,"Tuesday, June 19, 2001",603,2,"MOWA",0
"2776",56,3,150,1154,2001,"Wednesday, June 06, 2001",538,1,"MOWA",0
"2777",56,3,150,1155,2000,"Monday, June 19, 2000",528,2,"MOWA",0
"2778",56,3,150,1156,2000,"Wednesday, June 07, 2000",626,1,"MOWA",0
"2779",56,3,150,1157,1999,"Sunday, June 06, 1999",722,1,"MOWA",0
"2780",56,3,150,1158,1999,"Friday, June 18, 1999",722,2,"MOWA",0
"2781",56,3,150,1532,2002,"Monday, June 10, 2002",710,1,"MOWA",0
"2782",56,3,150,1788,2002,"Thursday, June 20, 2002",636,2,"MOWA",0
"2783",56,3,150,2268,2005,"Thursday, June 09, 2005",750,1,"MOWA",0
"2784",56,3,150,2469,2005,"Sunday, June 19, 2005",503,2,"MOWA",0
"2785",56,3,150,2761,2008,"Sunday, June 15, 2008",601,1,"MOWA",0
"2786",56,3,150,2960,2008,"Saturday, June 21, 2008",702,2,"MOWA",0
"2787",56,3,150,3239,2011,"Tuesday, June 07, 2011",657,1,"MOWA",0
"2788",56,3,150,3291,2011,"Sunday, June 19, 2011",601,2,"MOWA",0
"2789",56,3,150,3629,2014,"Thursday, June 05, 2014",548,1,"MOWA",0
"2790",56,3,150,3856,2014,"Thursday, June 12, 2014",546,2,"MOWA",0
"2791",56,3,150,4393,2017,"Monday, June 05, 2017",556,1,"MOWA",0
"2792",56,3,150,4590,2017,"Sunday, June 18, 2017",522,2,"MOWA",0
"2793",60,1,160,1213,1999,"Thursday, June 10, 1999",422,1,"MOWA",0
"2794",60,1,160,1214,1999,"Tuesday, June 22, 1999",436,2,"MOWA",0
"2795",60,1,160,1215,2000,"Thursday, June 08, 2000",435,1,"MOWA",0
"2796",60,1,160,1216,2000,"Sunday, June 18, 2000",439,2,"MOWA",0
"2797",60,1,160,1217,2001,"Monday, June 11, 2001",711,1,"MOWA",0
"2798",60,1,160,1218,2001,"Sunday, June 17, 2001",450,2,"MOWA",0
"2799",60,1,160,1452,2002,"Thursday, June 06, 2002",508,1,"MOWA",0
"2800",60,1,160,1638,2002,"Wednesday, June 12, 2002",711,2,"MOWA",0
"2801",60,1,160,2270,2005,"Monday, June 06, 2005",532,1,"MOWA",0
"2802",60,1,160,2473,2005,"Friday, June 17, 2005",713,2,"MOWA",0
"2803",60,1,160,2771,2008,"Monday, June 09, 2008",541,1,"MOWA",0
"2804",60,1,160,2970,2008,"Tuesday, June 17, 2008",525,2,"MOWA",0
"2805",60,1,160,3196,2011,"Thursday, June 09, 2011",524,1,"MOWA",0
"2806",60,1,160,3330,2011,"Tuesday, June 21, 2011",621,2,"MOWA",0
"2807",60,1,160,3687,2014,"Friday, June 06, 2014",530,1,"MOWA",0
"2808",60,1,160,3882,2014,"Friday, June 13, 2014",552,2,"MOWA",0
"2809",60,1,160,4403,2017,"Tuesday, June 06, 2017",528,1,"MOWA",0
"2810",60,1,160,4601,2017,"Monday, June 19, 2017",509,2,"MOWA",0
"2811",60,2,161,1219,2000,"Thursday, June 08, 2000",455,1,"MOWA",0
"2812",60,2,161,1220,2001,"Sunday, June 17, 2001",510,2,"MOWA",0
"2813",60,2,161,1221,2000,"Sunday, June 18, 2000",503,2,"MOWA",0
"2814",60,2,161,1222,1999,"Tuesday, June 22, 1999",457,2,"MOWA",0
"2815",60,2,161,1223,1999,"Thursday, June 10, 1999",442,1,"MOWA",0
"2816",60,2,161,1224,2001,"Monday, June 11, 2001",650,1,"MOWA",0
"2817",60,2,161,1453,2002,"Thursday, June 06, 2002",528,1,"MOWA",0
"2818",60,2,161,1637,2002,"Wednesday, June 12, 2002",652,2,"MOWA",0
"2819",60,2,161,2271,2005,"Monday, June 06, 2005",551,1,"MOWA",0
"2820",60,2,161,2472,2005,"Friday, June 17, 2005",656,2,"MOWA",0
"2821",60,2,161,2772,2008,"Monday, June 09, 2008",602,1,"MOWA",0
"2822",60,2,161,2971,2008,"Tuesday, June 17, 2008",550,2,"MOWA",0
"2823",60,2,161,3197,2011,"Thursday, June 09, 2011",545,1,"MOWA",0
"2824",60,2,161,3331,2011,"Tuesday, June 21, 2011",639,2,"MOWA",0
"2825",60,2,161,3688,2014,"Friday, June 06, 2014",611,1,"MOWA",0
"2826",60,2,161,3883,2014,"Friday, June 13, 2014",615,2,"MOWA",0
"2827",60,2,161,4404,2017,"Tuesday, June 06, 2017",552,1,"MOWA",0
"2828",60,2,161,4602,2017,"Monday, June 19, 2017",533,2,"MOWA",0
"2829",60,3,162,1225,2001,"Sunday, June 17, 2001",528,2,"MOWA",0
"2830",60,3,162,1226,1999,"Thursday, June 10, 1999",459,1,"MOWA",0
"2831",60,3,162,1227,1999,"Tuesday, June 22, 1999",516,2,"MOWA",0
"2832",60,3,162,1228,2000,"Thursday, June 08, 2000",644,1,"MOWA",0
"2833",60,3,162,1229,2000,"Sunday, June 18, 2000",520,2,"MOWA",0
"2834",60,3,162,1230,2001,"Monday, June 11, 2001",632,1,"MOWA",0
"2835",60,3,162,1454,2002,"Thursday, June 06, 2002",542,1,"MOWA",0
"2836",60,3,162,1636,2002,"Wednesday, June 12, 2002",635,2,"MOWA",0
"2837",60,3,162,2272,2005,"Monday, June 06, 2005",607,1,"MOWA",0
"2838",60,3,162,2471,2005,"Friday, June 17, 2005",640,2,"MOWA",0
"2839",60,3,162,2773,2008,"Monday, June 09, 2008",622,1,"MOWA",0
"2840",60,3,162,2972,2008,"Tuesday, June 17, 2008",607,2,"MOWA",0
"2841",60,3,162,3198,2011,"Thursday, June 09, 2011",609,1,"MOWA",0
"2842",60,3,162,3332,2011,"Tuesday, June 21, 2011",655,2,"MOWA",0
"2843",60,3,162,3689,2014,"Friday, June 06, 2014",554,1,"MOWA",0
"2844",60,3,162,3884,2014,"Friday, June 13, 2014",632,2,"MOWA",0
"2845",60,3,162,4405,2017,"Tuesday, June 06, 2017",613,1,"MOWA",0
"2846",60,3,162,4603,2017,"Monday, June 19, 2017",605,2,"MOWA",0
"2847",61,1,163,1231,2000,"Sunday, June 18, 2000",602,2,"MOWA",0
"2848",61,1,163,1232,2001,"Monday, June 11, 2001",521,1,"MOWA",0
"2849",61,1,163,1233,2001,"Sunday, June 17, 2001",557,2,"MOWA",0
"2850",61,1,163,1234,1999,"Thursday, June 10, 1999",616,1,"MOWA",0
"2851",61,1,163,1235,2000,"Thursday, June 08, 2000",526,1,"MOWA",0
"2852",61,1,163,1236,1999,"Tuesday, June 22, 1999",543,2,"MOWA",0
"2853",61,1,163,1455,2002,"Thursday, June 06, 2002",607,1,"MOWA",0
"2854",61,1,163,1641,2002,"Wednesday, June 12, 2002",602,2,"MOWA",0
"2855",61,1,163,2273,2005,"Monday, June 06, 2005",636,1,"MOWA",0
"2856",61,1,163,2477,2005,"Friday, June 17, 2005",615,2,"MOWA",0
"2857",61,1,163,2774,2008,"Monday, June 09, 2008",654,1,"MOWA",0
"2858",61,1,163,2973,2008,"Tuesday, June 17, 2008",637,2,"MOWA",0
"2859",61,1,163,3199,2011,"Thursday, June 09, 2011",643,1,"MOWA",0
"2860",61,1,163,3333,2011,"Tuesday, June 21, 2011",721,2,"MOWA",0
"2861",61,1,163,3690,2014,"Friday, June 06, 2014",652,1,"MOWA",0
"2862",61,1,163,3885,2014,"Friday, June 13, 2014",701,2,"MOWA",0
"2863",61,1,163,4406,2017,"Tuesday, June 06, 2017",649,1,"MOWA",0
"2864",61,1,163,4604,2017,"Monday, June 19, 2017",648,2,"MOWA",0
"2865",61,2,164,1237,2001,"Sunday, June 17, 2001",616,2,"MOWA",0
"2866",61,2,164,1238,1999,"Thursday, June 10, 1999",537,1,"MOWA",0
"2867",61,2,164,1239,1999,"Tuesday, June 22, 1999",603,2,"MOWA",0
"2868",61,2,164,1240,2000,"Thursday, June 08, 2000",546,1,"MOWA",0
"2869",61,2,164,1241,2000,"Sunday, June 18, 2000",622,2,"MOWA",0
"2870",61,2,164,1242,2001,"Monday, June 11, 2001",542,1,"MOWA",0
"2871",61,2,164,1456,2002,"Thursday, June 06, 2002",626,1,"MOWA",0
"2872",61,2,164,1640,2002,"Wednesday, June 12, 2002",542,2,"MOWA",0
"2873",61,2,164,2274,2005,"Monday, June 06, 2005",656,1,"MOWA",0
"2874",61,2,164,2475,2005,"Friday, June 17, 2005",538,2,"MOWA",0
"2875",61,2,164,2775,2008,"Monday, June 09, 2008",715,1,"MOWA",0
"2876",61,2,164,2974,2008,"Tuesday, June 17, 2008",658,2,"MOWA",0
"2877",61,2,164,3201,2011,"Thursday, June 09, 2011",728,1,"MOWA",0
"2878",61,2,164,3334,2011,"Tuesday, June 21, 2011",755,2,"MOWA",0
"2879",61,2,164,3886,2014,"Friday, June 13, 2014",745,2,"MOWA",0
"2880",61,2,164,4115,2014,"Friday, June 06, 2014",731,1,"MOWA",0
"2881",61,2,164,4408,2017,"Tuesday, June 06, 2017",735,1,"MOWA",0
"2882",61,2,164,4606,2017,"Monday, June 19, 2017",743,2,"MOWA",0
"2883",61,3,165,1243,2001,"Sunday, June 17, 2001",632,2,"MOWA",0
"2884",61,3,165,1244,2001,"Monday, June 11, 2001",600,1,"MOWA",0
"2885",61,3,165,1245,2000,"Sunday, June 18, 2000",645,2,"MOWA",0
"2886",61,3,165,1246,2000,"Thursday, June 08, 2000",603,1,"MOWA",0
"2887",61,3,165,1247,1999,"Thursday, June 10, 1999",532,1,"MOWA",0
"2888",61,3,165,1248,1999,"Tuesday, June 22, 1999",620,2,"MOWA",0
"2889",61,3,165,1457,2002,"Thursday, June 06, 2002",642,1,"MOWA",0
"2890",61,3,165,1639,2002,"Wednesday, June 12, 2002",524,2,"MOWA",0
"2891",61,3,165,2275,2005,"Monday, June 06, 2005",711,1,"MOWA",0
"2892",61,3,165,2476,2005,"Friday, June 17, 2005",555,2,"MOWA",0
"2893",61,3,165,2776,2008,"Monday, June 09, 2008",734,1,"MOWA",0
"2894",61,3,165,2975,2008,"Tuesday, June 17, 2008",714,2,"MOWA",0
"2895",61,3,165,3200,2011,"Thursday, June 09, 2011",701,1,"MOWA",0
"2896",61,3,165,3335,2011,"Tuesday, June 21, 2011",739,2,"MOWA",0
"2897",61,3,165,3692,2014,"Friday, June 06, 2014",713,1,"MOWA",0
"2898",61,3,165,3888,2014,"Friday, June 13, 2014",722,2,"MOWA",0
"2899",61,3,165,4407,2017,"Tuesday, June 06, 2017",714,1,"MOWA",0
"2900",61,3,165,4605,2017,"Monday, June 19, 2017",715,2,"MOWA",0
"2901",62,1,166,1249,1999,"Thursday, June 10, 1999",355,1,"MOWA",0
"2902",62,1,166,1250,2001,"Wednesday, June 27, 2001",609,2,"MOWA",0
"2903",62,1,166,1251,2001,"Tuesday, June 12, 2001",511,1,"MOWA",0
"2904",62,1,166,1252,1999,"Wednesday, June 16, 1999",418,2,"MOWA",0
"2905",62,1,166,1253,2000,"Saturday, June 17, 2000",421,2,"MOWA",0
"2906",62,1,166,1254,2000,"Thursday, June 08, 2000",410,1,"MOWA",0
"2907",62,1,166,1436,2002,"Thursday, June 06, 2002",457,1,"MOWA",0
"2908",62,1,166,1657,2002,"Friday, June 14, 2002",453,2,"MOWA",0
